"Rzeczywista","Przewidziana","P_BARBUNYA","P_BOMBAY","P_CALI","P_DERMASON","P_HOROZ","P_SEKER","P_SIRA"
"DERMASON","DERMASON",1.47420791909282e-07,1.98204338616509e-25,2.98017181736341e-09,0.749137806418774,1.52943233137719e-08,2.81838043368084e-07,0.250861746047896
"DERMASON","DERMASON",8.63828753596354e-07,9.02955752461987e-23,5.92301588003214e-12,0.888380511445177,5.47048605751849e-09,0.00183844956172965,0.109780169687931
"DERMASON","DERMASON",3.07564004910389e-08,9.98804267006012e-25,4.8998490137604e-10,0.906531120487721,8.7519523033535e-10,5.86722157564312e-07,0.0934682606685409
"DERMASON","DERMASON",7.83190831130105e-09,6.98701706059397e-26,5.65903296866825e-09,0.945728822405952,3.00693962631887e-09,1.00929765667547e-07,0.0542710601664011
"DERMASON","DERMASON",7.45247806361555e-09,1.79851238486997e-24,5.56950814720976e-11,0.944369298498204,8.69195879373813e-11,2.45705360745368e-06,0.0556282368530956
"DERMASON","DERMASON",1.62398084010356e-10,2.45660430195413e-22,2.47414112248979e-14,0.975356670110576,2.48083307762935e-13,0.00376532281586765,0.0208780069108853
"DERMASON","DERMASON",3.10406558325758e-09,1.48414554412997e-25,1.03232308735343e-10,0.971863809719232,3.68220041355546e-11,4.48729009191696e-07,0.028135738307639
"DERMASON","DERMASON",2.29867692550373e-08,4.63643253982591e-24,7.34348961393721e-11,0.911989904062266,2.60221434463241e-10,3.48217064138098e-06,0.0880065904466668
"DERMASON","DERMASON",6.02941513254288e-10,8.52923100035359e-24,3.90550273242389e-13,0.982880432245792,1.0286466479303e-12,0.000119592605794144,0.0169999745440537
"DERMASON","DERMASON",3.56175653543575e-09,7.0985415151247e-26,2.24761127542875e-09,0.94366616300632,6.70146906892106e-10,9.45877325284919e-08,0.0563337359264326
"DERMASON","DERMASON",2.95612579104959e-10,2.03816400374247e-24,6.34717794278853e-13,0.99196116829412,2.74025179088237e-13,1.52935681184964e-05,0.0080235378412406
"DERMASON","DERMASON",2.31839362957907e-07,2.9596307463896e-23,2.83157060681965e-10,0.543914662648421,3.62283509123314e-08,2.21690555556039e-05,0.456062899945153
"DERMASON","DERMASON",4.46451415604867e-09,3.80738490174102e-23,1.03037650612197e-14,0.974497868063854,1.01863402561158e-12,0.0223528045680695,0.00314932290253338
"DERMASON","DERMASON",9.09449192480504e-11,2.11313739991278e-22,4.91010232421836e-15,0.976947395213769,6.69755231671057e-14,0.0143336720946619,0.0087189326005519
"DERMASON","DERMASON",7.00052284536188e-11,2.59068263821415e-22,3.4163397116232e-14,0.976399033072009,1.63700799724004e-13,0.00200764161038003,0.0215933252474079
"DERMASON","DERMASON",2.47078731851166e-10,2.96396295545297e-23,3.19488863050132e-13,0.974753186183523,9.88754515636481e-13,0.000244639542186422,0.0250021740259037
"DERMASON","DERMASON",5.57753189872784e-12,2.9477992088981e-21,1.21376459479029e-15,0.94264502489997,9.06640213012701e-15,0.0430960416325562,0.0142589334618859
"DERMASON","DERMASON",6.21931102904177e-10,1.67525530040933e-23,1.21681603344041e-12,0.974091613182037,2.40708357613751e-12,5.56357525748532e-05,0.0258527504398328
"DERMASON","DERMASON",1.44096853977942e-07,2.06077163223546e-24,1.62981589882009e-12,0.992098290109006,8.45923817680198e-10,0.00563356835701331,0.00226799658957292
"DERMASON","DERMASON",6.04284935991917e-09,1.39844820708028e-24,6.09621988591967e-11,0.94380300523878,1.18292715227127e-10,3.35024523940331e-06,0.0561936382938763
"DERMASON","DERMASON",5.71343132460774e-07,3.75377171492501e-23,1.38339515210513e-10,0.619927683982113,2.13547000369588e-08,3.13582112794774e-05,0.380040364970436
"DERMASON","DERMASON",1.86493104149652e-10,2.75800746928817e-22,1.11457299061367e-13,0.949824836452841,1.00500946590146e-12,0.00155212738877956,0.0486230359707702
"DERMASON","DERMASON",5.32236933604832e-09,5.39721472662392e-24,2.36886860995824e-11,0.946197603032446,4.61392479335723e-11,5.64088762728379e-06,0.0537967506877297
"DERMASON","DERMASON",9.8128212430959e-11,8.68304088629092e-22,5.99461767314355e-15,0.952567797247327,1.63739530538014e-13,0.0293346574793207,0.0180975451750547
"DERMASON","DERMASON",2.09437909839663e-06,5.48220207103505e-24,2.49999680905546e-09,0.61030466508228,1.3462253057098e-07,1.44257620989595e-06,0.389691660839884
"DERMASON","DERMASON",2.51319839092631e-08,1.44695861170158e-21,2.23205972487912e-12,0.726039888011119,8.53644871792426e-10,0.00329349603049024,0.27066658997053
"DERMASON","DERMASON",1.66752358808424e-09,1.14155027520293e-23,6.07566226383819e-13,0.97733089556285,3.05794214155995e-12,0.000139662842988341,0.0225294399229727
"DERMASON","DERMASON",9.64228924735328e-07,1.87073779547318e-22,4.94430967697586e-14,0.682267195550035,7.48887235829479e-10,0.311773400151638,0.00595843932046557
"DERMASON","DERMASON",2.38072449411739e-10,7.53841191390733e-25,2.56262951409348e-09,0.983130063365218,3.52938871900591e-09,3.78122210616313e-06,0.0168661490825853
"DERMASON","DERMASON",1.008816917721e-09,1.25617344765828e-23,1.25928528654723e-13,0.990618827683693,2.09699200729706e-12,0.0016618469178505,0.00771932438741721
"DERMASON","DERMASON",3.21417018518884e-09,2.56327469468981e-23,1.18126032740725e-11,0.885950675215628,5.5310041611755e-11,2.36985598835611e-05,0.114025622943195
"DERMASON","DERMASON",2.4719754590196e-08,5.49567225869785e-24,4.68694750033919e-10,0.792992827353645,2.58508443977801e-09,2.12532556741086e-06,0.207005019547254
"DERMASON","DERMASON",1.53697997742951e-09,4.02651220706506e-22,1.9790417801771e-12,0.855145655712584,3.41109684023848e-11,0.000356633895720972,0.144497708818625
"DERMASON","DERMASON",8.53910988559373e-11,5.51751992280707e-22,7.70573292912138e-14,0.950723038916409,5.12579360039787e-13,0.00186139912067064,0.04741556187694
"DERMASON","DERMASON",2.74683226793082e-09,1.1327590737576e-22,1.20478494631135e-11,0.780392372216084,1.26437463756896e-10,5.57585439861192e-05,0.219551866354612
"DERMASON","DERMASON",8.30557598605209e-11,1.58088761167925e-22,2.01393595794222e-13,0.940818332837515,1.13395610695929e-12,0.00092863431522202,0.0582530327628723
"DERMASON","DERMASON",3.56479785132378e-10,4.21284903204229e-23,4.00384338365401e-14,0.986411283529266,4.59553811863785e-13,0.00256833964377522,0.0110203764699793
"DERMASON","DERMASON",2.52439647216427e-10,2.34936783919385e-22,8.05082665155076e-14,0.959708541601873,1.14650498490625e-12,0.00279680879080898,0.0374946493536514
"DERMASON","DERMASON",3.21991991097785e-11,7.24021777280855e-22,3.53575509687781e-14,0.96637539487723,1.39735307628877e-13,0.00226640080812099,0.0313582042822748
"DERMASON","DERMASON",8.00270625716797e-11,2.33273164918897e-22,7.0298429357647e-13,0.874828328716039,4.38888616240251e-12,0.000560261082486234,0.124611410116356
"DERMASON","DERMASON",1.68724402338753e-09,7.07637536120958e-23,1.21689976050825e-11,0.794675914934019,8.88615354912391e-11,4.42888137892937e-05,0.205279794463917
"DERMASON","DERMASON",4.56252662081972e-09,1.17560184917425e-22,3.73430356142375e-13,0.949782793161051,1.71172186104879e-11,0.00165549718699513,0.0485617050719363
"DERMASON","DERMASON",4.84961912016007e-11,6.8076834393926e-22,1.15377306197109e-14,0.96142297537287,1.60720610536344e-13,0.0132199805946601,0.025357043983801
"DERMASON","DERMASON",2.11345546199183e-09,3.56573645039077e-23,6.07121583795582e-12,0.908749589215054,2.96764937084504e-11,4.27283525562992e-05,0.0912076802831864
"DERMASON","DERMASON",1.20154569945923e-09,5.42909796117834e-23,8.30707932324148e-13,0.957210113202255,5.90751814219183e-12,0.000225338725301685,0.0425645468641592
"DERMASON","SEKER",3.53620939290253e-10,7.02312828513713e-24,5.25536806472156e-17,0.210402012874899,4.44142136315562e-14,0.789583691239508,1.42955319274532e-05
"DERMASON","DERMASON",6.8406760935441e-11,1.01330939209e-22,1.14163342137693e-13,0.972931435193208,2.44863688548251e-13,0.000437068070900779,0.0266314966671258
"DERMASON","DERMASON",3.40151636107354e-09,2.1512187627723e-23,5.57549192880977e-12,0.902866773510943,4.97766101984097e-11,6.89249446476644e-05,0.0970642980875405
"DERMASON","DERMASON",1.02732648185877e-09,1.09432101167655e-24,3.24706078894466e-09,0.915551081349781,3.46063790102709e-09,8.51524449949195e-07,0.0844480593907439
"DERMASON","DERMASON",5.82324774364372e-10,1.86410358515487e-24,3.03601213569796e-11,0.977172293915416,1.28816192242015e-11,2.46365334728645e-06,0.0228252418056699
"DERMASON","DERMASON",2.49398882887047e-08,1.24464458026862e-24,1.46745826102158e-09,0.86892833311858,3.37985459925032e-09,5.51299104239385e-07,0.131071085795114
"DERMASON","DERMASON",8.98214377981111e-07,3.16443815161183e-22,4.44070544931438e-12,0.861483365293397,3.31906478578639e-08,0.0287210937734305,0.109794609523706
"DERMASON","DERMASON",1.88323061402701e-09,2.41767517842378e-23,1.26851912089545e-14,0.946430070030977,1.79432093223305e-12,0.0522463590542226,0.00132356902976284
"DERMASON","DERMASON",2.93799127787225e-11,8.3855212729928e-22,1.17520596682241e-13,0.951765819447919,3.33545929500612e-13,0.00096793629186898,0.0472662442303813
"DERMASON","DERMASON",6.9681848487968e-10,6.140045650506e-24,3.92066672733627e-12,0.970597305130255,3.8115363510655e-12,1.30422674711306e-05,0.029389651897723
"DERMASON","DERMASON",1.54534013793339e-08,7.58491878750969e-24,4.09351477426642e-11,0.917113923271456,2.12238910716733e-10,8.75364852309232e-06,0.0828773073734452
"DERMASON","DERMASON",4.06184161858313e-09,2.3826954622194e-22,3.51476748434596e-13,0.937915740842533,2.01555253884203e-11,0.00237777212343183,0.0597064829516862
"DERMASON","DERMASON",2.22694134361072e-09,3.57837677661629e-23,1.17385153939393e-11,0.898990474008927,3.4513844963928e-11,1.71715305844665e-05,0.100992352187295
"DERMASON","DERMASON",1.90438136546949e-09,7.95066721874114e-24,1.78945176852146e-11,0.926996040549907,2.97583331582036e-11,7.68660352411322e-06,0.0729962708945341
"DERMASON","DERMASON",3.1137544373082e-08,3.37955535146505e-25,1.86237785163751e-08,0.787614583330325,4.30197302536827e-08,1.44239079400553e-07,0.212385179649543
"DERMASON","DERMASON",3.68126959853709e-10,4.09661282787691e-23,2.33588839704631e-12,0.959913419309436,3.58666770653135e-12,4.10349432585494e-05,0.0400455453732568
"DERMASON","DERMASON",5.17928432650164e-09,2.01837134853556e-25,3.73350535551452e-08,0.91070562949291,6.43068702316391e-08,2.72566397446672e-07,0.0892939911194839
"DERMASON","DERMASON",1.62108169508308e-09,2.45906135328668e-22,5.94963863862906e-13,0.917295989175976,1.51895572091515e-11,0.00101436763582573,0.0816896415513324
"DERMASON","DERMASON",1.22076254538509e-08,3.09194360171393e-25,5.11713922659133e-10,0.958240256552594,3.95475325769279e-10,3.61705869675276e-07,0.0417593686267209
"DERMASON","DERMASON",8.79321966650299e-11,6.82743821813604e-21,4.44909434259134e-14,0.869550779011648,1.78462009243297e-12,0.0189613706500264,0.111487850248564
"DERMASON","DERMASON",2.81200243427018e-10,3.06170375948815e-25,8.40661982630438e-11,0.990476076975393,2.85302329010769e-11,1.90722059568584e-06,0.00952201541021525
"DERMASON","DERMASON",6.36957488193978e-08,3.08269513230315e-23,3.92144781946855e-10,0.688636364545661,7.11836654634267e-09,5.40804017730231e-06,0.311358156207901
"DERMASON","DERMASON",1.70577924146792e-08,1.10467984843921e-22,4.28128960070115e-14,0.96790884939282,1.13312463892061e-11,0.0229477180866626,0.00914341545135076
"DERMASON","DERMASON",1.45256789272995e-10,7.43977724157823e-22,2.20700971677836e-13,0.895423723111356,2.44120687395454e-12,0.00153897342348095,0.103037303317244
"DERMASON","DERMASON",5.87638355831981e-10,1.30162519376575e-21,3.66645432264224e-14,0.937982660047463,2.48107592367285e-12,0.0188482883160481,0.0431690510463321
"DERMASON","DERMASON",3.81207317238177e-09,3.75695560187562e-23,7.95461337044274e-13,0.963658240880927,9.24591077039384e-12,0.000247678229924806,0.0360940770670341
"DERMASON","DERMASON",1.25499180420308e-09,2.93729228768091e-21,4.05838139178777e-14,0.818397307918414,2.0523158864533e-11,0.124854718460891,0.0567479723451395
"DERMASON","SIRA",1.72690003290369e-07,2.33102077354522e-22,8.89033360376458e-11,0.467871423303493,2.45438571552792e-08,8.6925613517484e-05,0.532041453760226
"DERMASON","SIRA",4.40202320030098e-07,5.98424568808797e-24,6.44372169997027e-08,0.367548766320252,3.70245022989268e-06,4.0274322017083e-07,0.632446623846761
"DERMASON","DERMASON",4.68667716771055e-09,1.04904957130463e-21,7.57399141182059e-14,0.936574044407505,1.39656788170193e-11,0.019226642612735,0.0441993082790417
"DERMASON","DERMASON",1.86874261037999e-08,4.98872119695321e-25,5.77971754083645e-09,0.819753777231937,1.40556199261378e-08,3.31243527655205e-07,0.180245853001772
"DERMASON","DERMASON",1.20370008821247e-10,1.3623683130941e-21,2.6935787425124e-13,0.910744252682501,1.94565253089483e-12,0.00105291500015461,0.0882028321947592
"DERMASON","DERMASON",3.62087684511853e-10,9.28585644639491e-21,2.46273980945981e-14,0.853663350468245,3.71725275029475e-12,0.065915598762615,0.0804210504033104
"DERMASON","DERMASON",1.75513507069567e-08,3.42373698190287e-24,1.60966673177854e-09,0.814491840338498,3.66429341204142e-09,5.69138565135501e-07,0.185507567697626
"DERMASON","SIRA",3.98562599437532e-06,2.11606773600297e-23,4.65126584303062e-09,0.401941085409942,7.39814116573135e-07,1.62577510034537e-06,0.598052558723581
"DERMASON","DERMASON",2.71762476310625e-09,2.28847268490444e-22,2.42283206318584e-13,0.961247676003992,6.69317488332708e-12,0.00148849505663324,0.0372638262148146
"DERMASON","DERMASON",8.52806420780228e-10,8.18781984145357e-22,2.13315445954741e-12,0.85419386786163,2.71383152248844e-11,0.000336524915947643,0.145469606340344
"DERMASON","DERMASON",4.2917100315993e-08,8.3469192175897e-24,1.17615829646857e-10,0.795457212775813,1.5034897135337e-09,7.68258092035157e-06,0.204535060105061
"DERMASON","DERMASON",2.0052959098124e-10,2.64221327738522e-22,1.65931929065175e-13,0.963277806223576,1.01967888705336e-12,0.000892699592743073,0.0358294939819663
"DERMASON","DERMASON",8.28919504298792e-09,3.71414980450285e-23,7.83687048462178e-11,0.77809460453112,3.75526064284368e-10,6.07252918340274e-06,0.221899314196607
"DERMASON","DERMASON",1.59870100457932e-09,1.40098365228556e-21,6.82933592010732e-13,0.909874465539694,1.6369082539382e-11,0.00104435304413939,0.089081179800414
"DERMASON","DERMASON",7.32127016223898e-09,2.58134838658147e-22,1.81925162670519e-11,0.806021134869996,2.61452872302895e-10,5.44228121013162e-05,0.193924434716987
"DERMASON","DERMASON",2.17098851768345e-10,5.93767286033656e-22,1.92609112348358e-12,0.76984359619918,1.71572674197858e-11,0.000304538155628865,0.229851865409009
"DERMASON","DERMASON",1.8177378067943e-10,1.27289809457758e-20,3.34476704447134e-14,0.843254417981126,3.22710708082027e-12,0.0444787824499581,0.112266799383882
"DERMASON","DERMASON",3.07741854623856e-09,1.16970713484589e-22,1.4664730162732e-12,0.905031159661579,3.88578758805478e-11,0.000517666729805909,0.0944511704908721
"DERMASON","DERMASON",1.3810154286464e-08,2.18024374524667e-23,5.25524835916555e-10,0.513481932686818,8.46774404020198e-09,4.36809097585677e-06,0.486513676418783
"DERMASON","DERMASON",4.06604289129274e-10,2.05995268549675e-21,8.24948276082387e-13,0.835185107415228,1.32590615096844e-11,0.000885786641532712,0.163929105522551
"DERMASON","DERMASON",4.32853729705792e-09,5.26780461315543e-24,3.62180473305496e-11,0.943331039440599,4.24945514399727e-11,2.81840079371602e-06,0.0566661377513579
"DERMASON","DERMASON",2.13701528414056e-09,6.42921572064149e-21,2.79591310439176e-13,0.734339618057194,1.46021192477845e-10,0.0364904487347341,0.229169930924756
"DERMASON","DERMASON",1.67286796020317e-09,6.84597428204783e-24,1.19528488916484e-11,0.947718095905063,1.71670382374186e-11,8.49913969400455e-06,0.0522734032532556
"DERMASON","DERMASON",7.34998177547877e-09,2.51695086808075e-23,9.26588949513412e-12,0.900669920612501,8.00287607279654e-11,3.95646680041013e-05,0.099290507280219
"DERMASON","DERMASON",6.2435406027086e-08,9.97144943549268e-23,8.36311868577556e-12,0.84729189475099,6.76615059500934e-10,0.00023007182514265,0.152477970303483
"DERMASON","DERMASON",7.91631693657755e-09,1.02430464252122e-21,7.31252468372773e-13,0.900189094693511,6.4164267210183e-11,0.00228073321094626,0.09753016411433
"DERMASON","DERMASON",3.11741959183035e-08,2.82555699857046e-25,8.10919642819733e-10,0.935083971467312,6.1248043564333e-10,1.67578988552512e-07,0.0649158283561038
"DERMASON","SEKER",9.42946157837845e-08,9.0806998911708e-22,3.62690566801124e-14,0.367993416578075,8.90992831488783e-10,0.622765168931261,0.00924131930501862
"DERMASON","DERMASON",2.28905797572674e-08,1.27642145944471e-22,5.11519411563596e-11,0.792124663660773,7.39872887858686e-10,2.04668037846652e-05,0.207854845853837
"DERMASON","DERMASON",4.86554014706333e-09,6.75815934104082e-24,1.17298033034132e-14,0.510175727876681,2.50655359429901e-11,0.489746971773758,7.72954589436107e-05
"DERMASON","DERMASON",1.26174064404902e-09,7.19218158808957e-22,6.28694744741308e-12,0.755676026554492,7.42997392062477e-11,0.00012743233359864,0.244196539769583
"DERMASON","DERMASON",1.25573772589501e-09,1.32733282075823e-23,2.22425687077922e-11,0.911994953789079,4.76634065364409e-11,1.1750799574636e-05,0.0879932940857023
"DERMASON","DERMASON",6.68966830982184e-08,2.87464619620174e-21,1.24817832373065e-12,0.767108502795252,1.49272723291388e-09,0.0128836987282774,0.220007730085812
"DERMASON","DERMASON",2.09321933372422e-10,5.93158913109191e-24,2.7311298404735e-11,0.976897846546236,1.62043724524088e-11,6.9906897532626e-06,0.023095162511173
"DERMASON","DERMASON",6.91704629039591e-11,3.63864556604644e-21,8.07980452622566e-14,0.916541666948937,1.03099971665996e-12,0.00466706236930193,0.0787912706114791
"DERMASON","DERMASON",1.79774426962725e-07,3.28842970079743e-23,1.8921243199655e-11,0.862300504084142,4.90519961551299e-09,0.000437465813401497,0.137261845403909
"DERMASON","DERMASON",5.18394167207004e-09,7.79676930977727e-21,4.2977398131652e-13,0.742077225870047,1.99869592789218e-10,0.0188597688381293,0.239062999907583
"DERMASON","DERMASON",7.43783781730589e-10,4.29777005366944e-23,3.62758797911761e-11,0.928680210236158,4.59645256903232e-11,8.12746711724174e-06,0.0713116614707003
"DERMASON","SIRA",1.16302174655456e-07,2.17047296814444e-23,2.25816204826442e-09,0.448037919431796,5.84443832431515e-08,1.38652877094716e-06,0.551960517034713
